Date Time qo_lc[m3/d] qw_lc[m3/d] qg_lc[m3/d] qo_sc[Sm3/d] qw_sc[Sm3/d] qg_sc[Sm3/d] qo_scnp[Sm3/d] qw_scnp[Sm3/d] qg_scnp[Sm3/d] Fo_lc[%] Fw_lc[%] Fg_lc[%] WLR[%] GVF[%] GLR[m3/m3] BSW[%] GOR[Sm3/Sm3] GOR1[Sm3/Sm3] mo_lc[kg/d] mw_lc[kg/d] mg_lc[kg/d] m_lc[kg/d] mo_sc[kg/d] mw_sc[kg/d] mg_sc[kg/d] Mu_o_lc[cP] Mu_l_lc[cP] Do_lc[g/cm3] Dw_lc[g/cm3] Dg_lc[g/cm3] Dm_lc[g/cm3] Dl_lc[g/cm3] bo[Sm3/m3] bw[Sm3/m3] bg[Sm3/m3] Z Rst[Sm3/Sm3] Rwst[Sm3/Sm3] rgmp[Sm3/Sm3] N32[cps] N81[cps] N356[cps] NTotal[cps] DeadTime[s] SampleTime[s] DPV[mbar] PL[bara] TL[DegC] TAMB[DegC] Dyn_DP[mbar] OperatingPointLE[1/m] OperatingPointHE[1/m] OilPointLE[1/m] OilPointHE[1/m] WaterPointLE[1/m] WaterPointHE[1/m] GasPointLE[1/m] GasPointHE[1/m]
07-May-2014 16:18:26 142.08 -1.2691 3768.7 140.73 -1.2770 96122 140.73 -1.2770 94217 6.1619 -0.075671 93.914 -0.87628 96.405 26.995 -0.89038 688.21 674.70 1.2567e+005 -1655.5 71285 2.0231e+005 1.2384e+005 -1655.6 72844 119.24 119.24 0.88343 1.3045 0.018937 0.071231 0.88343 0.99056 1.0062 24.989 0.94145 13.511 0.028859 0.00000 43661 21680 32318 1.1315e+005 0.070610 1.0000 1598.1 22.396 -1.8872 22.265 1558.7 1.7406 1.1529 23.554 14.772 170.99 25.095 0.50402 0.33507
07-May-2014 16:19:26 68.419 -0.55667 3747.1 67.748 -0.56010 93984 67.748 -0.56010 93063 2.1630 0.049971 97.787 -0.65986 98.279 73.040 -0.67055 1817.8 1804.4 60496 -726.12 70472 1.1973e+005 59615 -726.14 71223 117.69 117.74 0.88331 1.3044 0.018795 0.038132 0.88346 0.99055 1.0061 24.802 0.94201 13.406 0.029079 0.00000 44493 22002 32684 1.1484e+005 0.071652 1.0000 1431.9 22.264 -1.6122 22.301 1484.2 1.5687 1.0274 23.544 14.766 170.98 25.093 0.51154 0.34007
07-May-2014 16:20:26 54.252 0.67392 3259.7 53.795 0.67807 78982 53.795 0.67807 78285 2.4257 -0.0018426 97.576 1.2565 98.346 62.238 1.2746 1540.2 1527.2 47988 879.06 59295 1.0650e+005 47337 879.09 59854 122.38 124.00 0.88377 1.3044 0.018197 0.039171 0.88915 0.99157 1.0062 24.013 0.94373 12.963 0.027934 0.00000 44548 22001 32681 1.1485e+005 0.071569 1.0000 1129.6 21.581 -1.7959 22.356 1143.8 1.1532 0.71561 23.546 14.767 170.98 25.092 0.50283 0.33428
07-May-2014 16:21:26 47.651 -0.13174 3061.4 47.271 -0.13255 73141 47.271 -0.13255 72536 2.2150 0.020039 97.765 -0.32763 98.481 67.152 -0.33231 1609.8 1597.0 42156 -171.84 54946 95424 41596 -171.85 55428 125.14 125.21 0.88403 1.3044 0.017954 0.037394 0.88428 0.99205 1.0062 23.692 0.94440 12.783 0.027342 0.00000 44564 22015 32630 1.1484e+005 0.071560 1.0000 1005.3 21.295 -1.9575 22.422 1012.6 1.0311 0.66898 23.556 14.774 170.98 25.093 0.48987 0.32567
07-May-2014 16:22:26 58.883 0.89916 3083.1 58.420 0.90477 73872 58.420 0.90477 73124 3.3116 -0.0068952 96.695 1.2933 98.120 56.412 1.3114 1374.4 1361.6 52101 1173.0 55385 1.1478e+005 51406 1173.0 55982 126.45 128.20 0.88413 1.3045 0.017971 0.046565 0.88973 0.99215 1.0062 23.714 0.94427 12.795 0.027129 0.00000 44320 21922 32609 1.1447e+005 0.071453 1.0000 1022.1 21.300 -2.1161 22.496 1014.3 1.1010 0.67947 23.562 14.777 170.99 25.094 0.48507 0.32248
07-May-2014 16:23:26 93.043 -0.37002 3256.5 92.300 -0.37235 79306 92.300 -0.37235 78110 4.5766 -0.064701 95.488 -0.36657 97.237 35.493 -0.37204 867.94 855.00 82336 -482.72 59141 1.4194e+005 81219 -482.74 60100 127.13 127.45 0.88417 1.3046 0.018176 0.056976 0.88520 0.99202 1.0063 23.984 0.94355 12.946 0.027112 0.00000 44087 21818 32497 1.1394e+005 0.071130 1.0000 1133.8 21.510 -2.3199 22.592 1121.2 1.2778 0.83893 23.565 14.779 170.99 25.095 0.48691 0.32370
07-May-2014 16:24:26 121.13 -1.3817 3502.0 120.10 -1.3904 87164 120.10 -1.3904 85578 5.4082 0.0077499 94.584 -1.1742 96.696 29.328 -1.1918 727.37 714.17 1.0718e+005 -1802.6 64772 1.7207e+005 1.0568e+005 -1802.6 66055 125.34 125.34 0.88399 1.3046 0.018516 0.065422 0.88399 0.99154 1.0063 24.433 0.94250 13.198 0.027569 0.00000 43712 21730 32415 1.1337e+005 0.070746 1.0000 1340.0 21.887 -2.3334 22.685 1321.8 1.5271 1.0193 23.564 14.778 171.00 25.096 0.49337 0.32800
07-May-2014 16:25:26 116.53 0.16173 3710.2 115.48 0.16274 93196 115.48 0.16274 91654 4.8749 0.014466 95.111 0.15111 96.952 32.066 0.15344 814.00 800.65 1.0309e+005 210.98 69372 1.7328e+005 1.0162e+005 210.98 70626 121.69 121.96 0.88366 1.3045 0.018720 0.061071 0.88460 0.99101 1.0062 24.702 0.94203 13.350 0.028305 0.00000 43831 21775 32396 1.1351e+005 0.070822 1.0000 1457.7 22.141 -2.0433 22.784 1447.2 1.7065 1.0779 23.558 14.775 171.00 25.096 0.50138 0.33332
07-May-2014 16:26:26 119.05 0.70797 3917.1 117.87 0.71235 1.0070e+005 117.87 0.71235 99084 4.2466 0.053940 95.700 0.61430 97.035 34.623 0.62422 902.68 888.99 1.0528e+005 923.51 74987 1.7526e+005 1.0372e+005 923.53 76313 116.98 117.72 0.88321 1.3044 0.019167 0.056552 0.88581 0.99012 1.0062 25.292 0.94082 13.682 0.029388 0.00000 43913 21822 32482 1.1377e+005 0.070998 1.0000 1651.5 22.664 -1.7593 22.890 1655.8 1.6898 1.0522 23.548 14.769 170.99 25.094 0.50950 0.33872
07-May-2014 16:27:26 48.386 0.71804 3515.1 47.951 0.72248 86706 47.951 0.72248 86072 2.1426 0.034387 97.823 1.3928 98.632 80.207 1.4137 2021.8 2008.6 42794 936.63 65196 1.1012e+005 42195 936.66 65708 120.10 121.83 0.88355 1.3044 0.018554 0.037530 0.88942 0.99101 1.0062 24.483 0.94267 13.227 0.028514 0.00000 44534 22014 32656 1.1486e+005 0.071625 1.0000 1304.2 21.983 -1.7530 22.995 1325.4 1.3893 0.85149 23.543 14.765 170.98 25.093 0.51144 0.34001
07-May-2014 16:28:26 42.104 0.96175 3208.4 41.755 0.96771 77524 41.755 0.96771 76983 1.7519 0.072540 98.176 2.2733 98.681 78.206 2.3057 1949.7 1936.7 37247 1254.6 58316 93854 36742 1254.6 58750 123.84 126.80 0.88390 1.3045 0.018181 0.034281 0.89357 0.99172 1.0062 23.991 0.94371 12.950 0.027673 0.00000 44572 22044 32663 1.1493e+005 0.071690 1.0000 1125.5 21.549 -1.9537 23.119 1137.5 1.0673 0.64584 23.551 14.770 170.98 25.093 0.49955 0.33210
07-May-2014 16:29:26 50.929 0.65582 3030.4 50.531 0.65991 72431 50.531 0.65991 71785 2.3473 0.032918 97.620 1.3032 98.332 60.414 1.3214 1474.5 1461.7 45063 855.51 54374 98029 44465 855.54 54890 126.72 128.46 0.88415 1.3045 0.017951 0.038706 0.88975 0.99220 1.0062 23.688 0.94432 12.780 0.027075 0.00000 44499 22005 32610 1.1475e+005 0.071596 1.0000 1021.6 21.276 -2.1336 23.249 1026.8 1.0390 0.64540 23.560 14.776 170.99 25.094 0.48976 0.32559
07-May-2014 16:30:26 63.757 0.65906 3074.5 63.268 0.66320 73658 63.268 0.66320 72848 3.3861 0.0064442 96.607 1.0565 97.968 50.953 1.0712 1241.2 1228.5 56425 859.78 55173 1.1696e+005 55672 859.81 55820 128.44 129.86 0.88429 1.3045 0.017953 0.047371 0.88881 0.99235 1.0063 23.690 0.94423 12.781 0.026792 0.00000 44266 21915 32545 1.1436e+005 0.071356 1.0000 1046.8 21.261 -2.3242 23.372 1035.1 1.1215 0.69785 23.566 14.780 170.99 25.095 0.48473 0.32225
07-May-2014 16:31:26 101.64 0.19871 3362.1 100.83 0.19996 82354 100.83 0.19996 81041 4.9758 -0.036771 95.061 0.25409 97.063 33.470 0.25763 828.46 815.45 89954 259.23 61352 1.5535e+005 88721 259.24 62410 127.81 128.32 0.88421 1.3046 0.018265 0.060880 0.88585 0.99200 1.0063 24.102 0.94321 13.012 0.027039 0.00000 43919 21778 32424 1.1366e+005 0.070879 1.0000 1222.0 21.598 -2.4506 23.504 1205.5 1.3642 0.87131 23.568 14.781 171.00 25.096 0.48747 0.32408
07-May-2014 16:32:26 120.49 -0.28529 3665.3 119.45 -0.28708 91413 119.45 -0.28708 89831 5.1591 0.013402 94.827 -0.23885 96.825 30.571 -0.24245 767.16 753.92 1.0662e+005 -372.18 67990 1.7369e+005 1.0511e+005 -372.19 69275 124.43 124.44 0.88391 1.3046 0.018573 0.063389 0.88393 0.99140 1.0063 24.508 0.94236 13.240 0.027752 0.00000 43761 21751 32370 1.1336e+005 0.070685 1.0000 1416.2 21.957 -2.2666 23.627 1406.7 1.6244 1.0481 23.564 14.779 171.00 25.096 0.49565 0.32951
07-May-2014 16:33:26 129.97 0.036542 3827.1 128.77 0.036768 96993 128.77 0.036768 95260 5.4909 0.0013250 94.508 0.028959 96.719 29.621 0.029439 757.47 744.02 1.1497e+005 47.667 72087 1.9180e+005 1.1331e+005 47.669 73504 120.18 120.28 0.88352 1.3045 0.018856 0.066351 0.88387 0.99073 1.0062 24.882 0.94166 13.451 0.028645 0.00000 43697 21720 32363 1.1326e+005 0.070659 1.0000 1577.8 22.301 -1.9500 23.750 1552.7 1.7169 1.0909 23.556 14.773 171.00 25.095 0.50293 0.33435
07-May-2014 16:34:26 80.913 -0.19716 3828.6 80.114 -0.19838 96548 80.114 -0.19838 95453 2.7210 0.014327 97.265 -0.22161 97.983 62.300 -0.22517 1562.3 1548.8 71550 -257.18 72271 1.3370e+005 70496 -257.19 73166 117.96 117.97 0.88332 1.3044 0.018876 0.042573 0.88337 0.99049 1.0062 24.909 0.94173 13.466 0.029069 0.00000 44414 21965 32597 1.1457e+005 0.071407 1.0000 1510.4 22.347 -1.6942 23.863 1541.4 1.5762 1.0150 23.546 14.767 170.99 25.094 0.51106 0.33976
07-May-2014 16:35:26 58.738 -0.053292 3434.5 58.245 -0.053623 83296 58.245 -0.053623 82540 2.6718 -0.072754 97.401 -0.081320 98.324 60.067 -0.082464 1467.1 1454.2 51960 -69.517 62516 1.1396e+005 51252 -69.519 63124 123.02 123.26 0.88383 1.3044 0.018207 0.040398 0.88463 0.99162 1.0062 24.025 0.94367 12.970 0.027828 0.00000 44619 21988 32666 1.1493e+005 0.071631 1.0000 1181.1 21.585 -1.8757 23.976 1201.9 1.1647 0.75097 23.547 14.768 170.98 25.093 0.50402 0.33508
07-May-2014 16:36:26 49.549 -0.79705 3083.6 49.167 -0.80200 73192 49.167 -0.80200 72568 2.4138 -0.028880 97.615 -1.5709 98.451 66.350 -1.5932 1562.9 1550.2 43842 -1039.7 54969 98060 43264 -1039.8 55467 126.48 126.48 0.88415 1.3045 0.017833 0.038373 0.88415 0.99228 1.0062 23.532 0.94473 12.693 0.027059 0.00000 44609 22004 32687 1.1497e+005 0.071699 1.0000 1016.5 21.153 -2.0316 24.070 1024.1 0.98287 0.66665 23.558 14.775 170.98 25.093 0.48896 0.32506
07-May-2014 16:37:26 65.850 -1.1447 3103.9 65.353 -1.1518 73765 65.353 -1.1518 72936 3.2394 -0.023944 96.785 -1.8373 97.962 48.675 -1.8633 1143.4 1130.8 58274 -1493.3 55239 1.1325e+005 57507 -1493.3 55901 128.03 128.03 0.88427 1.3045 0.017805 0.045565 0.88427 0.99245 1.0062 23.495 0.94474 12.672 0.026790 0.00000 44381 21932 32604 1.1453e+005 0.071418 1.0000 1013.7 21.109 -2.1859 24.170 1006.4 1.0309 0.70157 23.566 14.779 170.99 25.094 0.48150 0.32011
07-May-2014 16:38:26 82.466 -0.057363 3273.4 81.828 -0.057717 78946 81.828 -0.057717 77895 4.0572 0.014609 95.928 -0.15348 97.552 40.594 -0.15568 983.81 970.98 72985 -74.825 58984 1.3596e+005 72004 -74.827 59827 128.46 128.83 0.88429 1.3046 0.018032 0.053365 0.88545 0.99228 1.0063 23.794 0.94396 12.840 0.026825 0.00000 44070 21853 32494 1.1400e+005 0.071093 1.0000 1130.4 21.345 -2.3760 24.254 1118.8 1.2573 0.80690 23.568 14.781 170.99 25.095 0.48278 0.32095
07-May-2014 16:39:26 122.82 0.15636 3497.4 121.81 0.15735 86323 121.81 0.15735 84728 5.9318 -0.082365 94.151 0.16811 96.612 28.757 0.17047 716.37 703.29 1.0869e+005 203.99 64127 1.7698e+005 1.0719e+005 203.99 65418 126.59 126.95 0.88410 1.3046 0.018356 0.068649 0.88527 0.99181 1.0063 24.222 0.94297 13.079 0.027284 0.00000 43754 21702 32413 1.1338e+005 0.070766 1.0000 1330.0 21.706 -2.3730 24.335 1310.5 1.5324 0.97867 23.567 14.780 171.00 25.096 0.48929 0.32529
07-May-2014 16:40:26 128.38 -1.7609 3691.2 127.26 -1.7719 92142 127.26 -1.7719 90457 5.3791 -0.066321 94.687 -1.3936 96.682 29.519 -1.4150 732.98 719.74 1.1359e+005 -2297.2 68458 1.7730e+005 1.1198e+005 -2297.2 69827 122.78 122.78 0.88377 1.3045 0.018570 0.064257 0.88377 0.99125 1.0062 24.505 0.94246 13.239 0.028041 0.00000 43864 21743 32405 1.1351e+005 0.070781 1.0000 1441.4 21.971 -2.0770 24.419 1434.1 1.6797 1.1363 23.561 14.777 171.00 25.096 0.49723 0.33056
07-May-2014 16:41:26 125.78 -1.6896 3845.9 124.58 -1.7001 97884 124.58 -1.7001 96197 4.8464 -0.044915 95.199 -1.3057 96.878 34.534 -1.3267 874.14 860.61 1.1125e+005 -2204.0 72797 1.7998e+005 1.0963e+005 -2204.1 74179 118.46 118.46 0.88336 1.3044 0.018953 0.060269 0.88336 0.99047 1.0062 25.009 0.94144 13.523 0.029009 0.00000 43948 21785 32429 1.1370e+005 0.070980 1.0000 1609.6 22.421 -1.8042 24.493 1609.9 1.6543 1.1123 23.552 14.771 170.99 25.094 0.50458 0.33545
07-May-2014 16:42:26 71.396 -0.24977 3740.5 70.750 -0.25130 92538 70.750 -0.25130 91601 2.6306 0.056873 97.312 -0.34703 98.143 55.599 -0.35240 1379.1 1365.9 63146 -325.79 69367 1.2861e+005 62256 -325.80 70128 120.01 120.17 0.88354 1.3044 0.018555 0.042042 0.88407 0.99100 1.0062 24.485 0.94267 13.228 0.028531 0.00000 44362 21964 32617 1.1454e+005 0.071395 1.0000 1387.0 21.985 -1.7428 24.560 1400.4 1.4187 0.91890 23.546 14.767 170.98 25.093 0.50739 0.33731
07-May-2014 16:43:26 46.652 0.63965 3305.1 46.270 0.64360 79429 46.270 0.64360 78833 2.0910 0.0026106 97.906 1.3731 98.591 70.993 1.3925 1743.2 1730.4 41272 834.38 59715 1.0018e+005 40715 834.40 60193 123.81 125.58 0.88391 1.3044 0.018068 0.036207 0.88973 0.99182 1.0062 23.842 0.94409 12.867 0.027624 0.00000 44633 22027 32689 1.1502e+005 0.071682 1.0000 1145.0 21.429 -1.8784 24.616 1166.5 1.1431 0.70536 23.551 14.770 170.98 25.093 0.49867 0.33152
07-May-2014 16:44:26 38.766 0.57230 3004.5 38.472 0.57585 70849 38.472 0.57585 70363 1.7763 0.057255 98.166 1.4666 98.708 77.858 1.4867 1878.0 1865.3 34303 746.54 53304 86942 33854 746.56 53691 126.97 128.90 0.88419 1.3045 0.017748 0.033875 0.89042 0.99241 1.0062 23.419 0.94499 12.630 0.026936 0.00000 44611 22050 32657 1.1499e+005 0.071724 1.0000 1008.5 21.058 -2.0319 24.677 1013.9 1.0002 0.61820 23.560 14.776 170.98 25.093 0.48623 0.32325
07-May-2014 16:45:26 51.129 1.1989 3020.2 50.747 1.2064 71410 50.747 1.2064 70768 2.7225 0.048352 97.229 2.2256 98.311 61.438 2.2556 1493.2 1480.6 45249 1563.9 53604 1.0342e+005 44655 1564.0 54117 128.63 131.61 0.88432 1.3045 0.017755 0.041969 0.89372 0.99255 1.0062 23.429 0.94488 12.635 0.026669 0.00000 44375 21966 32635 1.1459e+005 0.071457 1.0000 1013.8 21.049 -2.2192 24.724 1006.2 1.0427 0.63156 23.567 14.780 170.99 25.094 0.47944 0.31873
07-May-2014 16:46:26 82.796 0.97523 3277.8 82.161 0.98137 79025 82.161 0.98137 77970 4.1944 0.012458 95.793 1.1819 97.511 39.376 1.1983 967.83 955.00 73283 1272.3 59040 1.3890e+005 72298 1272.3 59887 129.13 130.71 0.88434 1.3046 0.018024 0.054521 0.88934 0.99234 1.0063 23.784 0.94395 12.834 0.026712 0.00000 44045 21838 32505 1.1393e+005 0.071065 1.0000 1146.4 21.330 -2.4438 24.766 1131.6 1.2569 0.78180 23.569 14.782 171.00 25.095 0.48172 0.32025
07-May-2014 16:47:26 126.62 -0.47921 3530.1 125.58 -0.48223 87166 125.58 -0.48223 85523 5.7794 -0.060420 94.281 -0.37994 96.553 28.109 -0.38554 696.94 683.86 1.1206e+005 -625.17 64725 1.7540e+005 1.1051e+005 -625.18 66057 126.97 126.99 0.88413 1.3046 0.018357 0.067617 0.88419 0.99184 1.0063 24.224 0.94295 13.080 0.027220 0.00000 43757 21709 32402 1.1336e+005 0.070684 1.0000 1353.8 21.703 -2.4157 24.797 1335.9 1.5402 0.99978 23.568 14.781 171.00 25.096 0.48913 0.32518
07-May-2014 16:48:26 122.70 -0.78049 3706.4 121.63 -0.78536 92371 121.63 -0.78536 90762 5.1605 -0.0025770 94.842 -0.63669 96.814 30.478 -0.64635 761.48 748.25 1.0856e+005 -1018.2 68692 1.7698e+005 1.0703e+005 -1018.2 70001 122.98 122.98 0.88379 1.3045 0.018557 0.063174 0.88379 0.99128 1.0062 24.487 0.94250 13.229 0.028000 0.00000 43797 21754 32388 1.1347e+005 0.070760 1.0000 1457.2 21.955 -2.0907 24.812 1448.4 1.7058 1.1165 23.562 14.777 171.00 25.096 0.49712 0.33049
07-May-2014 16:49:26 130.99 -0.39628 4011.4 129.72 -0.39873 1.0256e+005 129.72 -0.39873 1.0079e+005 5.0741 -0.080787 95.007 -0.32314 96.845 31.602 -0.32824 811.50 797.92 1.1585e+005 -516.92 76270 1.8906e+005 1.1415e+005 -516.94 77720 117.81 117.84 0.88329 1.3044 0.019038 0.061854 0.88341 0.99033 1.0062 25.121 0.94120 13.586 0.029172 0.00000 43968 21769 32465 1.1375e+005 0.070943 1.0000 1679.4 22.518 -1.7782 24.818 1684.9 1.6887 1.0944 23.552 14.771 170.99 25.094 0.50541 0.33600
07-May-2014 16:50:26 67.950 -1.0265 3635.3 67.363 -1.0328 88685 67.363 -1.0328 87806 2.7337 -0.061225 97.328 -1.5486 98.198 56.012 -1.5719 1355.3 1342.2 60105 -1338.9 66498 1.2288e+005 59276 -1338.9 67208 121.65 121.65 0.88370 1.3044 0.018300 0.041170 0.88370 0.99140 1.0062 24.148 0.94343 13.039 0.028114 0.00000 44575 21978 32636 1.1482e+005 0.071580 1.0000 1288.8 21.698 -1.7754 24.823 1312.9 1.3637 0.92847 23.546 14.767 170.98 25.093 0.50679 0.33692
07-May-2014 16:51:26 48.892 -1.1122 3200.6 48.513 -1.1190 76009 48.513 -1.1190 75393 2.2105 -0.037419 97.827 -2.3584 98.530 68.440 -2.3924 1599.9 1587.2 43261 -1450.7 57109 96983 42688 -1450.8 57602 125.96 125.96 0.88410 1.3044 0.017849 0.036516 0.88410 0.99222 1.0062 23.552 0.94471 12.705 0.027152 0.00000 44684 22028 32699 1.1506e+005 0.071738 1.0000 1066.0 21.175 -1.9834 24.816 1078.8 1.0030 0.69537 23.555 14.773 170.98 25.093 0.49226 0.32726
07-May-2014 16:52:26 55.776 -0.94461 3059.4 55.366 -0.95048 71912 55.366 -0.95048 71218 2.9420 -0.090909 97.149 -1.6537 98.238 56.680 -1.6768 1321.5 1308.9 49360 -1232.2 53943 1.0383e+005 48719 -1232.3 54497 128.32 128.32 0.88431 1.3045 0.017641 0.041969 0.88431 0.99263 1.0062 23.278 0.94528 12.551 0.026664 0.00000 44594 21971 32632 1.1484e+005 0.071603 1.0000 977.00 20.931 -2.1133 24.793 980.74 0.96688 0.65954 23.565 14.779 170.99 25.094 0.48105 0.31981
07-May-2014 16:53:26 80.612 -2.0062 3169.0 80.009 -2.0188 75502 80.009 -2.0188 74488 3.8726 -0.033333 96.161 -2.5757 97.585 40.897 -2.6123 956.49 943.82 71346 -2617.1 56406 1.2664e+005 70403 -2617.2 57218 128.86 128.86 0.88434 1.3045 0.017812 0.050940 0.88434 0.99252 1.0063 23.504 0.94468 12.677 0.026658 0.00000 44226 21880 32539 1.1423e+005 0.071230 1.0000 1067.6 21.108 -2.2809 24.765 1053.9 1.0840 0.76000 23.569 14.782 170.99 25.094 0.47803 0.31780
07-May-2014 16:54:26 104.72 -1.1844 3395.7 103.90 -1.1919 82500 103.90 -1.1919 81160 4.8500 0.010811 95.139 -1.1740 97.045 32.949 -1.1909 797.13 784.23 92687 -1545.2 61440 1.5448e+005 91428 -1545.2 62521 128.26 128.26 0.88426 1.3046 0.018110 0.060256 0.88426 0.99219 1.0063 23.897 0.94371 12.897 0.026895 0.00000 43871 21783 32452 1.1363e+005 0.070833 1.0000 1231.7 21.429 -2.4023 24.726 1212.5 1.3834 0.91573 23.569 14.782 171.00 25.095 0.48297 0.32108
07-May-2014 16:55:26 119.68 0.47251 3686.9 118.67 0.47547 91287 118.67 0.47547 89727 5.1626 0.039720 94.798 0.39324 96.844 30.734 0.39907 770.44 757.29 1.0591e+005 616.40 67912 1.7494e+005 1.0442e+005 616.42 69179 124.55 125.05 0.88393 1.3045 0.018442 0.063635 0.88562 0.99154 1.0063 24.336 0.94279 13.144 0.027674 0.00000 43723 21748 32409 1.1337e+005 0.070668 1.0000 1424.7 21.818 -2.1977 24.680 1416.0 1.6644 1.0435 23.565 14.779 171.00 25.096 0.49168 0.32687
07-May-2014 16:56:26 119.19 0.75299 3802.3 118.12 0.75766 94916 118.12 0.75766 93349 5.0677 0.0065154 94.926 0.64745 96.948 31.990 0.65724 810.52 797.26 1.0544e+005 982.25 70652 1.7918e+005 1.0394e+005 982.28 71930 121.07 121.88 0.88362 1.3045 0.018603 0.062522 0.88635 0.99106 1.0062 24.547 0.94245 13.263 0.028362 0.00000 43804 21759 32383 1.1345e+005 0.070708 1.0000 1502.3 22.024 -1.8980 24.624 1487.7 1.7150 1.0701 23.557 14.774 170.99 25.095 0.49856 0.33145
07-May-2014 16:57:26 102.28 -0.27687 3897.5 101.30 -0.27857 98079 101.30 -0.27857 96712 3.8738 -0.092504 96.219 -0.41363 97.460 43.858 -0.41997 1100.5 1087.1 90454 -361.14 73209 1.5713e+005 89141 -361.15 74327 117.99 118.03 0.88333 1.3044 0.018802 0.051098 0.88348 0.99057 1.0062 24.810 0.94197 13.411 0.029024 0.00000 44319 21880 32563 1.1436e+005 0.071232 1.0000 1537.9 22.268 -1.6536 24.572 1559.7 1.5857 1.0334 23.548 14.768 170.98 25.093 0.50541 0.33600
07-May-2014 16:58:26 65.209 -0.72371 3586.4 64.639 -0.72817 87723 64.639 -0.72817 86876 2.6348 0.020386 97.345 -1.1043 98.241 57.323 -1.1210 1396.8 1383.7 57678 -944.01 65795 1.2320e+005 56879 -944.04 66479 121.10 121.10 0.88365 1.3044 0.018351 0.041412 0.88365 0.99130 1.0062 24.216 0.94329 13.077 0.028235 0.00000 44446 21974 32658 1.1469e+005 0.071438 1.0000 1292.2 21.758 -1.7436 24.517 1307.3 1.2561 0.83499 23.546 14.767 170.98 25.093 0.50392 0.33501
07-May-2014 16:59:26 57.916 -0.69435 3205.6 57.462 -0.69864 76177 57.462 -0.69864 75447 2.6634 -0.078064 97.415 -1.2252 98.249 56.694 -1.2427 1340.9 1328.2 51241 -905.72 57145 1.0436e+005 50563 -905.75 57729 125.22 125.22 0.88404 1.3044 0.017834 0.039901 0.88404 0.99217 1.0062 23.533 0.94479 12.694 0.027268 0.00000 44650 21994 32690 1.1497e+005 0.071630 1.0000 1056.2 21.167 -1.8912 24.450 1066.9 1.0488 0.70297 23.555 14.773 170.98 25.093 0.49117 0.32653
07-May-2014 17:00:26 57.170 -1.5415 3048.2 56.740 -1.5511 71858 56.740 -1.5511 71144 2.8112 -0.046123 97.235 -2.7541 98.210 55.825 -2.7932 1290.3 1277.8 50588 -2010.8 53887 1.0345e+005 49928 -2010.9 54456 127.22 127.22 0.88422 1.3044 0.017687 0.041453 0.88422 0.99249 1.0062 23.339 0.94518 12.585 0.026864 0.00000 44542 21975 32649 1.1484e+005 0.071565 1.0000 981.88 20.991 -2.0215 24.393 984.64 0.99075 0.69913 23.563 14.778 170.98 25.093 0.48123 0.31992
07-May-2014 17:01:26 77.850 -0.97328 3162.5 77.254 -0.97936 75653 77.254 -0.97936 74669 3.8336 -0.040028 96.206 -1.2826 97.630 41.421 -1.3008 985.40 972.66 68894 -1269.7 56544 1.2639e+005 67980 -1269.7 57332 127.79 127.79 0.88425 1.3045 0.017891 0.050588 0.88425 0.99235 1.0062 23.608 0.94447 12.735 0.026870 0.00000 44250 21883 32568 1.1429e+005 0.071261 1.0000 1069.4 21.201 -2.2132 24.331 1057.3 1.1290 0.75818 23.567 14.780 170.99 25.094 0.47947 0.31875
07-May-2014 17:02:26 100.58 -0.39864 3400.3 99.771 -0.40115 82989 99.771 -0.40115 81695 4.7055 0.025082 95.269 -0.40832 97.144 34.284 -0.41421 839.45 826.48 89010 -520.05 61848 1.5370e+005 87793 -520.07 62892 127.04 127.04 0.88416 1.3046 0.018204 0.059274 0.88417 0.99199 1.0063 24.022 0.94346 12.967 0.027141 0.00000 43873 21791 32450 1.1364e+005 0.070916 1.0000 1240.6 21.541 -2.3276 24.292 1218.3 1.3763 0.89038 23.567 14.780 171.00 25.095 0.48522 0.32258
07-May-2014 17:03:26 119.35 0.11397 3661.2 118.32 0.11468 91012 118.32 0.11468 89451 5.0645 0.023799 94.912 0.10436 96.840 30.828 0.10594 773.84 760.64 1.0559e+005 148.67 67703 1.7221e+005 1.0411e+005 148.68 68971 123.35 123.55 0.88382 1.3045 0.018515 0.062645 0.88449 0.99136 1.0062 24.431 0.94262 13.197 0.027915 0.00000 43779 21758 32444 1.1347e+005 0.070786 1.0000 1416.4 21.907 -2.1072 24.244 1410.3 1.6349 1.0373 23.562 14.777 171.00 25.095 0.49405 0.32845
07-May-2014 17:04:26 125.04 0.21841 3848.8 123.88 0.21976 96918 123.88 0.21976 95260 5.2372 -0.0094147 94.772 0.17706 96.851 30.796 0.17979 783.69 770.32 1.1059e+005 284.90 72092 1.8568e+005 1.0901e+005 284.90 73447 119.43 119.66 0.88347 1.3044 0.018752 0.063918 0.88426 0.99076 1.0062 24.744 0.94205 13.374 0.028734 0.00000 43785 21748 32373 1.1341e+005 0.070717 1.0000 1561.0 22.199 -1.7961 24.206 1539.3 1.6918 1.0707 23.554 14.772 170.99 25.094 0.50110 0.33314
